Account_Length,Area_Code,Phone_Number,International_Plan,Voice_Mail_Plan,Voice_Mail_Messages,Total_Day_Minutes,Total_Day_Calls,Total_Day_Charge,Total_Evening_Minutes,Total_Evening_Calls,Total_Evening_Charge,Total_Night_Minutes,Total_Night_Calls,Total_Night_Charge,Total_International_Minutes,Total_International_Calls,Total_International_Charge,Customer_Service_Calls,Churn,Total_Minutes,Total_Calls,Total_Charges,Avg_Call_Duration,Customer_Service_Category
151,415,3993840,no,no,0,118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2,False,605.2,264,56.2,2.2924242424242425,Low
162,408,3678692,no,no,0,217.6,87,36.99,279.0,71,23.72,250.7,65,11.28,10.4,4,2.81,2,True,757.7,227,74.8,3.3378854625550662,Low
60,415,3874504,no,no,0,145.0,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1,False,697.2,339,61.14,2.056637168141593,Low
81,510,3282647,no,no,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,False,714.7,232,71.15,3.080603448275862,Low
132,415,3697903,no,no,0,240.1,115,40.82,180.4,91,15.33,133.4,122,6.0,8.0,6,2.16,3,False,561.9,334,64.31,1.6823353293413172,Low
86,408,3996852,no,no,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,False,489.29999999999995,333,43.620000000000005,1.4693693693693692,Low
136,408,3354888,no,no,0,269.8,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,True,766.2,321,79.64,2.3869158878504675,Low
121,415,3442260,no,yes,21,126.3,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,1,False,539.0,317,50.81,1.7003154574132493,Low
105,510,3494070,no,yes,15,88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,False,543.5999999999999,353,44.699999999999996,1.5399433427762037,Low
105,415,3946505,no,yes,34,218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,False,576.1999999999999,242,63.339999999999996,2.3809917355371897,Low
51,415,4193612,no,yes,26,236.8,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,1,False,692.5,257,73.82000000000001,2.6945525291828796,Low
64,408,3561952,no,no,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,False,486.19999999999993,314,46.55,1.5484076433121017,Low
80,510,4167866,yes,yes,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10.0,10,2.7,0,False,574.5,365,57.83,1.573972602739726,Low
56,415,3981759,no,no,0,222.7,133,37.86,277.0,89,23.55,101.8,94,4.58,13.6,4,3.67,4,False,615.0999999999999,320,69.66,1.9221874999999997,Low
120,415,3389950,no,no,0,149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3.0,1,False,602.8,310,56.019999999999996,1.944516129032258,Low
103,510,4127278,no,no,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,False,619.5,337,63.65,1.8382789317507418,Low
164,510,3471263,no,yes,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,False,582.2,351,55.07000000000001,1.6586894586894587,Low
116,415,3865684,no,yes,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7.0,2,1.89,2,False,634.0,278,64.07,2.2805755395683454,Low
121,408,3344354,no,no,0,213.2,79,36.24,120.7,116,10.26,244.4,102,11.0,7.5,4,2.03,1,False,585.8,301,59.53,1.9461794019933554,Low
55,415,3985970,yes,no,0,269.6,121,45.83,171.7,91,14.59,219.0,98,9.86,8.2,6,2.21,1,False,668.5,316,72.49000000000001,2.115506329113924,Low
183,415,3303429,no,no,0,116.7,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2,False,554.5,322,50.27,1.7220496894409938,Low
104,408,4184637,no,no,0,263.4,101,44.78,235.5,117,20.02,102.0,146,4.59,13.0,4,3.51,0,False,613.9,368,72.9,1.6682065217391304,Low
90,408,3937322,no,no,0,140.2,97,23.83,213.9,102,18.18,120.0,126,5.4,7.1,2,1.92,1,False,481.20000000000005,327,49.33,1.4715596330275231,Low
82,415,3535557,no,no,0,197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,1,False,480.9,290,54.5,1.6582758620689655,Low
101,415,4115334,no,no,0,136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3,False,567.3000000000001,325,54.379999999999995,1.7455384615384617,Low
9,415,3988588,no,yes,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,False,507.5,294,43.65,1.7261904761904763,Low
97,415,3747285,no,no,0,215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,False,749.6000000000001,263,73.06,2.850190114068442,Low
94,408,3797215,no,no,0,269.2,104,45.76,193.8,144,16.47,257.6,61,11.59,8.9,2,2.4,3,True,729.5,311,76.22,2.3456591639871385,Low
127,510,3577875,no,yes,25,203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,False,703.3000000000001,276,69.44999999999999,2.548188405797102,Low
125,510,3939677,no,yes,34,268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,False,618.5,325,72.59000000000002,1.903076923076923,Low
140,415,3459598,no,no,0,159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,False,659.6,330,62.68000000000001,1.9987878787878788,Low
90,415,3533203,no,no,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,False,505.3,390,44.419999999999995,1.2956410256410256,Low
67,415,3307486,no,no,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,False,589.4,259,54.31,2.2756756756756755,Low
113,415,3976425,no,no,0,186.0,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,False,583.6999999999999,249,61.75,2.344176706827309,Low
121,510,3381815,no,yes,26,170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,False,659.6,308,64.55999999999999,2.1415584415584417,Low
93,408,4065023,no,no,0,164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,False,555.1999999999999,276,57.019999999999996,2.0115942028985505,Low
121,408,3682458,no,no,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,False,444.8,278,50.6,1.6,Low
53,408,4008375,no,no,0,261.2,119,44.4,250.8,105,21.32,176.0,112,7.92,9.8,2,2.65,0,True,697.8,338,76.29,2.0644970414201183,Low
75,415,3878201,no,no,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,False,544.4,284,58.4,1.9169014084507041,Low
132,510,3464360,no,no,0,181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,False,746.4,320,69.74,2.3325,Low
162,408,4128811,no,no,0,177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,False,451.9,347,48.53,1.3023054755043226,Low
140,415,4133990,no,no,0,160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,False,645.8,342,61.29,1.8883040935672513,Low
91,408,3452448,no,no,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,False,632.1,340,58.58,1.8591176470588235,Low
73,510,3944512,no,yes,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,False,545.1999999999999,370,56.85,1.4735135135135133,Low
95,408,4008538,yes,no,0,228.9,134,38.91,255.7,71,21.73,208.0,120,9.36,10.1,2,2.73,4,True,702.7,327,72.72999999999999,2.1489296636085626,Low
145,408,4128769,no,no,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,False,668.2,363,68.66,1.840771349862259,Low
100,415,3901552,no,no,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,False,401.29999999999995,274,42.46999999999999,1.4645985401459853,Low
122,415,3892477,no,no,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,False,684.8,320,71.03999999999999,2.1399999999999997,Low
109,415,3894695,no,no,0,200.1,72,34.02,300.9,120,25.58,236.0,68,10.62,11.9,5,3.21,0,False,748.9,265,73.43,2.8260377358490567,Low
82,408,4068037,no,no,0,154.0,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,False,546.1,323,49.87,1.6907120743034056,Low
65,415,3829138,no,yes,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,False,646.4,285,66.91,2.2680701754385963,Low
52,510,4147942,no,no,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7.0,8.3,6,2.24,3,False,493.79999999999995,272,49.89,1.815441176470588,Low
136,415,3487071,no,yes,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,False,574.4,286,56.72,2.0083916083916082,Low
75,415,4042942,no,no,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3.0,1,False,518.4,306,49.269999999999996,1.6941176470588235,Low
146,408,3483581,no,no,0,109.0,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,False,615.7,249,54.790000000000006,2.472690763052209,Low
105,408,3276764,no,no,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3.0,4,False,600.6,316,58.31,1.9006329113924052,Low
48,415,4052831,no,no,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,False,574.4,284,63.480000000000004,2.0225352112676056,Low
45,415,4164351,no,no,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3.0,1,False,696.3000000000001,300,64.38,2.321,Low
106,415,4193196,no,yes,37,223.5,104,38.0,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,False,609.3000000000001,298,67.14,2.044630872483222,Low
33,510,4116211,no,no,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,False,571.3,245,59.50000000000001,2.3318367346938773,Low
68,408,3918369,no,no,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,False,577.2,346,61.5,1.6682080924855494,Low
106,408,4164464,no,no,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,False,621.0999999999999,258,64.58,2.407364341085271,Low
141,415,3471814,no,no,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11.0,6,2.97,0,False,536.1,286,56.92999999999999,1.8744755244755245,Low
98,408,3867337,no,no,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,False,592.5,340,66.75,1.7426470588235294,Low
94,510,3758505,no,yes,28,233.2,88,39.64,113.3,102,9.63,118.0,71,5.31,16.1,4,4.35,0,False,480.6,265,58.93000000000001,1.8135849056603774,Low
65,510,4075056,no,no,0,158.8,53,27.0,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,False,546.4000000000001,276,54.19,1.9797101449275365,Low
85,415,3678924,no,no,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,False,595.0,337,55.74000000000001,1.7655786350148368,Low
71,510,4195171,no,no,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,True,817.7,331,85.52999999999999,2.4703927492447133,Low
112,408,3967687,no,yes,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,False,372.6,315,33.97,1.1828571428571428,Low
110,415,3944548,no,no,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0,False,555.1,305,52.83,1.82,Low
111,415,3826438,no,no,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,False,655.1,299,71.81,2.190969899665552,Low
74,408,4132194,no,no,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,True,723.8,304,80.07,2.380921052631579,Low
105,510,3662622,no,no,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2,False,472.29999999999995,271,46.02,1.7428044280442803,Low
40,408,4167591,no,no,0,242.5,82,41.23,232.9,97,19.8,154.0,86,6.93,9.6,7,2.59,0,False,639.0,272,70.55000000000001,2.349264705882353,Low
128,408,3552634,yes,yes,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,True,615.1,302,64.92999999999999,2.0367549668874174,Low
123,408,4225350,no,no,0,236.2,135,40.15,273.9,88,23.28,227.0,77,10.22,10.1,6,2.73,2,True,747.1999999999999,306,76.38,2.441830065359477,Low
122,510,3292388,no,no,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,False,535.2,252,52.739999999999995,2.123809523809524,Low
114,408,3815273,no,yes,19,154.6,100,26.28,241.6,109,20.54,160.0,112,7.2,12.6,1,3.4,3,False,568.8,322,57.42,1.7664596273291924,Low
102,415,4216694,no,yes,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,False,512.5,282,49.599999999999994,1.8173758865248226,Low
126,415,3421702,no,no,0,103.7,93,17.63,127.0,107,10.8,329.3,66,14.82,14.4,1,3.89,0,False,574.4,267,47.14,2.151310861423221,Low
150,415,3814029,no,no,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,True,519.3,273,51.559999999999995,1.902197802197802,Low
60,408,3352967,no,no,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,True,799.9000000000001,296,85.09,2.7023648648648653,Low
123,408,4166594,no,no,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,False,621.0,284,70.28,2.186619718309859,Low
138,510,3886026,yes,no,0,196.2,129,33.35,176.5,86,15.0,232.4,108,10.46,15.2,1,4.1,0,True,620.3,324,62.910000000000004,1.914506172839506,Low
29,510,3671024,no,no,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,False,484.79999999999995,236,54.51,2.054237288135593,Low
111,415,3867118,no,no,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,False,581.5,334,63.11000000000001,1.7410179640718564,Low
37,510,3462020,yes,no,0,172.9,119,29.39,183.0,86,15.56,226.4,100,10.19,9.8,1,2.65,0,True,592.1,306,57.79,1.934967320261438,Low
111,408,3299067,no,no,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,True,735.6000000000001,297,76.63,2.476767676767677,Low
81,510,3296144,no,no,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,False,614.2,260,58.69,2.3623076923076924,Low
46,510,3321502,no,no,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,False,525.8,298,48.870000000000005,1.7644295302013422,Low
69,510,3428320,no,yes,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,False,803.6999999999999,272,83.33,2.9547794117647057,Low
125,408,4115748,no,no,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,False,464.3,280,42.28999999999999,1.6582142857142859,Low
43,415,3819367,no,no,0,27.0,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,False,478.1,313,33.74,1.5274760383386583,Low
127,415,4001280,no,yes,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,False,625.2,253,55.45,2.471146245059289,Low
94,510,3605794,no,no,0,245.0,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,False,698.0,314,71.42999999999999,2.2229299363057327,Low
46,408,3733538,no,no,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,False,630.4,276,63.71,2.2840579710144926,Low
73,408,3949942,no,yes,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,False,469.59999999999997,297,44.08,1.581144781144781,Low
146,408,3803329,no,yes,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2.0,2,False,690.3,359,61.02,1.9228412256267409,Low
93,415,3347618,no,no,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,False,671.1,291,72.7,2.3061855670103095,Low
52,408,3279289,no,yes,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,False,599.5,266,54.94,2.2537593984962405,Low
202,510,3512589,no,no,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6.0,3,1.62,3,False,485.8,323,44.79,1.5040247678018577,Low
129,510,3686892,no,yes,31,193.0,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,False,625.7,285,63.59,2.195438596491228,Low
94,415,3379303,no,no,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13.0,1,3.51,1,False,700.4,239,69.19,2.9305439330543934,Low
100,415,3775258,no,no,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,False,543.2,352,55.85000000000001,1.5431818181818182,Low
43,415,3485767,no,no,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,False,680.1999999999999,298,69.66999999999999,2.2825503355704697,Low
130,415,3733549,no,no,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,False,591.5999999999999,309,63.51,1.9145631067961162,Low
124,415,4228344,no,no,0,178.3,102,30.31,235.0,120,19.98,239.7,119,10.79,10.9,1,2.94,3,False,663.9,342,64.02,1.9412280701754385,Low
92,510,4112958,yes,no,0,252.3,120,42.89,207.0,112,17.6,284.6,95,12.81,12.0,5,3.24,3,True,755.9000000000001,332,76.54,2.276807228915663,Low
48,415,3842908,no,no,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11.0,13.2,5,3.56,4,False,592.0,276,59.79,2.1449275362318843,Low
98,510,3476393,no,yes,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,False,583.7,317,50.349999999999994,1.8413249211356468,Low
100,415,3857148,no,no,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,True,465.6,328,44.25,1.4195121951219514,Low
79,415,4192767,no,no,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,False,479.5,304,48.62,1.5773026315789473,Low
164,415,3751746,no,no,0,123.3,78,20.96,170.0,85,14.45,165.9,78,7.47,12.7,2,3.43,1,False,471.9,243,46.309999999999995,1.9419753086419753,Low
105,415,3627870,no,no,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,False,681.4,309,64.64,2.205177993527508,Low
89,408,4103725,yes,no,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,False,541.2,329,59.37,1.6449848024316112,Low
126,415,3871535,no,no,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,True,691.2,300,75.67000000000002,2.3040000000000003,Low
96,408,3292045,no,no,0,144.0,102,24.48,224.7,73,19.1,227.7,91,10.25,10.0,7,2.7,1,False,606.4,273,56.53,2.2212454212454213,Low
120,415,3416743,no,yes,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,False,621.2,260,74.53999999999999,2.3892307692307693,Low
212,415,3368343,no,no,0,226.0,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,True,724.4000000000001,346,75.86000000000001,2.0936416184971103,Low
72,415,3685758,no,no,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,False,564.4000000000001,316,50.50000000000001,1.7860759493670888,Low
155,415,3468362,yes,yes,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3.0,1,False,508.7,336,57.42,1.5139880952380953,Low
89,415,3459690,no,no,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,False,424.7,285,39.660000000000004,1.4901754385964912,Low
126,408,3399798,yes,no,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,False,741.9000000000001,350,70.76,2.119714285714286,Low
172,408,3595731,no,no,0,270.0,102,45.9,256.6,111,21.81,168.5,104,7.58,12.0,5,3.24,2,True,707.1,322,78.52999999999999,2.195962732919255,Low
75,415,3732091,no,no,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,False,640.2,304,67.12,2.105921052631579,Low
143,510,3673439,no,no,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,False,557.5999999999999,333,56.62,1.6744744744744742,Low
166,510,3671681,yes,no,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,True,560.5,284,44.72,1.9735915492957747,Low
132,415,4209973,no,no,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13.0,2,3.51,1,False,665.0999999999999,328,63.91,2.027743902439024,Low
94,408,3514025,yes,no,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,True,610.1999999999999,277,54.02,2.202888086642599,Low
99,415,3935897,no,no,0,182.6,83,31.04,154.5,111,13.13,196.0,57,8.82,12.1,5,3.27,0,False,545.2,256,56.260000000000005,2.1296875,Low
136,415,3847216,no,yes,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,False,725.0999999999999,313,71.81,2.316613418530351,Low
119,415,3844595,no,no,0,231.5,82,39.36,266.9,97,22.69,211.0,118,9.49,7.4,10,2.0,1,False,716.8,307,73.53999999999999,2.3348534201954396,Low
115,510,3299667,yes,no,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,True,632.0,278,72.17000000000002,2.273381294964029,Low
160,415,3475063,no,no,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13.0,3,3.51,2,False,605.9,319,61.33,1.899373040752351,Low
166,510,3458433,no,no,0,197.9,89,33.64,251.0,113,21.34,138.3,85,6.22,11.2,2,3.02,2,False,598.4,289,64.22000000000001,2.0705882352941174,Low
120,510,3397602,no,no,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,False,584.0,317,52.81,1.8422712933753944,Low
173,415,3321109,no,no,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,False,479.5,354,54.56,1.3545197740112995,Low
156,415,3433296,no,no,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,False,621.0,269,60.040000000000006,2.308550185873606,Low
70,415,3662536,no,no,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,False,668.6,305,63.76,2.1921311475409837,Low
41,510,3552293,no,no,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,False,607.8000000000001,318,60.11,1.9113207547169813,Low
132,408,3509318,no,no,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,False,607.4,262,64.27000000000001,2.3183206106870227,Low
47,510,4185300,yes,no,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,True,392.6,346,33.800000000000004,1.1346820809248555,Low
160,510,3952626,no,no,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,False,372.1,291,37.86,1.2786941580756015,Low
180,415,4027372,no,no,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,False,516.5,319,50.739999999999995,1.6191222570532915,Low
93,415,3379710,no,no,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,False,612.5,262,58.339999999999996,2.3377862595419847,Low
109,415,3634967,no,no,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,False,637.9,279,61.8,2.2863799283154123,Low
80,510,4005389,no,no,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,False,509.29999999999995,310,47.730000000000004,1.6429032258064515,Low
54,415,4169162,no,yes,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,False,396.3,308,39.7,1.2866883116883117,Low
121,415,4146541,no,no,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,False,562.0,339,52.0,1.6578171091445428,Low
157,510,3926647,no,yes,29,219.2,102,37.26,206.0,109,17.51,192.4,117,8.66,15.0,5,4.05,1,False,632.6,333,67.47999999999999,1.8996996996996998,Low
170,510,3432465,no,yes,37,178.1,130,30.28,242.8,103,20.64,243.0,93,10.93,13.0,4,3.51,0,False,676.9,330,65.36,2.0512121212121213,Low
138,510,3389171,no,no,0,146.5,101,24.91,284.5,142,24.18,176.0,98,7.92,14.0,6,3.78,3,False,621.0,347,60.790000000000006,1.7896253602305476,Low
92,415,4054606,no,yes,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,False,678.5,302,65.38,2.2466887417218544,Low
126,415,3869711,no,no,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,False,545.0,305,57.29,1.7868852459016393,Low
41,415,3278495,no,no,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,True,796.6,283,80.39,2.8148409893992934,Low
167,415,4165660,no,no,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,True,571.4,300,56.580000000000005,1.9046666666666665,Low
91,510,3703032,no,no,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,False,687.7,314,60.83,2.190127388535032,Low
127,510,3318462,no,no,0,96.0,117,16.32,177.0,68,15.05,162.2,127,7.3,9.7,4,2.62,3,False,444.9,316,41.29,1.4079113924050632,Low
88,408,4144037,no,yes,27,93.4,106,15.88,252.0,92,21.42,189.0,104,8.5,10.9,1,2.94,1,False,545.3,303,48.74,1.7996699669966996,Low
113,415,4152865,no,no,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,False,404.0,313,37.54,1.29073482428115,Low
78,510,3622353,no,no,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,False,588.4,281,57.04,2.093950177935943,Low
123,408,3295114,no,no,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,False,668.2,269,72.89,2.484014869888476,Low
136,408,3511389,yes,yes,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9.0,3,2.43,2,False,568.2,290,47.45,1.9593103448275864,Low
68,415,3753668,no,yes,34,160.0,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,False,558.9000000000001,302,53.89999999999999,1.8506622516556295,Low
132,415,3755414,no,yes,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,False,629.0999999999999,242,65.45,2.599586776859504,Low
133,415,3607079,no,no,0,216.2,67,36.75,222.2,133,18.89,192.0,95,8.64,3.1,1,0.84,2,False,633.5,296,65.12,2.1402027027027026,Low
127,415,3449302,no,no,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,False,547.7,348,65.37,1.573850574712644,Low
